TIMESTAMP,RECORD,year,dayofyear,hours,minutes,Rain,Rintensity_Avg
7/1/17 6:01,725155,2017,7,6,1,242.48,0
7/1/17 6:02,725156,2017,7,6,2,242.48,0
7/1/17 6:03,725157,2017,7,6,3,242.48,0
7/1/17 6:04,725158,2017,7,6,4,242.48,0
7/1/17 6:05,725159,2017,7,6,5,242.48,0
7/1/17 6:06,725160,2017,7,6,6,242.48,0
7/1/17 6:07,725161,2017,7,6,7,242.48,0
7/1/17 6:08,725162,2017,7,6,8,242.48,0
7/1/17 6:09,725163,2017,7,6,9,242.48,0
7/1/17 6:10,725164,2017,7,6,10,242.48,0
7/1/17 6:11,725165,2017,7,6,11,242.48,0
7/1/17 6:12,725166,2017,7,6,12,242.48,0
7/1/17 6:13,725167,2017,7,6,13,242.48,0
7/1/17 6:14,725168,2017,7,6,14,242.48,0
7/1/17 6:15,725169,2017,7,6,15,242.48,0
7/1/17 6:16,725170,2017,7,6,16,242.48,0
7/1/17 6:17,725171,2017,7,6,17,242.48,0
7/1/17 6:18,725172,2017,7,6,18,242.48,0
7/1/17 6:19,725173,2017,7,6,19,242.48,0
7/1/17 6:20,725174,2017,7,6,20,242.48,0
7/1/17 6:21,725175,2017,7,6,21,242.48,0
7/1/17 6:22,725176,2017,7,6,22,242.48,0
7/1/17 6:23,725177,2017,7,6,23,242.48,0
7/1/17 6:24,725178,2017,7,6,24,242.48,0
7/1/17 6:25,725179,2017,7,6,25,242.48,0
7/1/17 6:26,725180,2017,7,6,26,242.48,0
7/1/17 6:27,725181,2017,7,6,27,242.48,0
7/1/17 6:28,725182,2017,7,6,28,242.48,0
7/1/17 6:29,725183,2017,7,6,29,242.48,0
7/1/17 6:30,725184,2017,7,6,30,242.48,0
7/1/17 6:31,725185,2017,7,6,31,242.48,0
7/1/17 6:32,725186,2017,7,6,32,242.48,0
7/1/17 6:33,725187,2017,7,6,33,242.48,0
7/1/17 6:34,725188,2017,7,6,34,242.48,0
7/1/17 6:35,725189,2017,7,6,35,242.48,0
7/1/17 6:36,725190,2017,7,6,36,242.48,0
7/1/17 6:37,725191,2017,7,6,37,242.48,0
7/1/17 6:38,725192,2017,7,6,38,242.48,0
7/1/17 6:39,725193,2017,7,6,39,242.48,0
7/1/17 6:40,725194,2017,7,6,40,242.48,0
7/1/17 6:41,725195,2017,7,6,41,242.48,0
7/1/17 6:42,725196,2017,7,6,42,242.48,0
7/1/17 6:43,725197,2017,7,6,43,242.48,0
7/1/17 6:44,725198,2017,7,6,44,242.48,0
7/1/17 6:45,725199,2017,7,6,45,242.48,0
7/1/17 6:46,725200,2017,7,6,46,242.48,0
7/1/17 6:47,725201,2017,7,6,47,242.48,0
7/1/17 6:48,725202,2017,7,6,48,242.48,0
7/1/17 6:49,725203,2017,7,6,49,242.48,0
7/1/17 6:50,725204,2017,7,6,50,242.48,0
7/1/17 6:51,725205,2017,7,6,51,242.48,0
7/1/17 6:52,725206,2017,7,6,52,242.48,0
7/1/17 6:53,725207,2017,7,6,53,242.48,0
7/1/17 6:54,725208,2017,7,6,54,242.48,0
7/1/17 6:55,725209,2017,7,6,55,242.48,0
7/1/17 6:56,725210,2017,7,6,56,242.48,0
7/1/17 6:57,725211,2017,7,6,57,242.48,0
7/1/17 6:58,725212,2017,7,6,58,242.48,0
7/1/17 6:59,725213,2017,7,6,59,242.48,0
7/1/17 7:00,725214,2017,7,7,0,242.48,0
7/1/17 7:01,725215,2017,7,7,1,242.48,0
7/1/17 7:02,725216,2017,7,7,2,242.48,0
7/1/17 7:03,725217,2017,7,7,3,242.48,0
7/1/17 7:04,725218,2017,7,7,4,242.48,0
7/1/17 7:05,725219,2017,7,7,5,242.48,0
7/1/17 7:06,725220,2017,7,7,6,242.48,0
7/1/17 7:07,725221,2017,7,7,7,242.48,0
7/1/17 7:08,725222,2017,7,7,8,242.48,0
7/1/17 7:09,725223,2017,7,7,9,242.48,0
7/1/17 7:10,725224,2017,7,7,10,242.48,0
7/1/17 7:11,725225,2017,7,7,11,242.48,0
7/1/17 7:12,725226,2017,7,7,12,242.48,0
7/1/17 7:13,725227,2017,7,7,13,242.48,0
7/1/17 7:14,725228,2017,7,7,14,242.48,0
7/1/17 7:15,725229,2017,7,7,15,242.48,0
7/1/17 7:16,725230,2017,7,7,16,242.48,0
7/1/17 7:17,725231,2017,7,7,17,242.48,0
7/1/17 7:18,725232,2017,7,7,18,242.48,0
7/1/17 7:19,725233,2017,7,7,19,242.48,0
7/1/17 7:20,725234,2017,7,7,20,242.48,0
7/1/17 7:21,725235,2017,7,7,21,242.48,0
7/1/17 7:22,725236,2017,7,7,22,242.48,0
7/1/17 7:23,725237,2017,7,7,23,242.48,0
7/1/17 7:24,725238,2017,7,7,24,242.48,0
7/1/17 7:25,725239,2017,7,7,25,242.48,0
7/1/17 7:26,725240,2017,7,7,26,242.48,0
7/1/17 7:27,725241,2017,7,7,27,242.48,0
7/1/17 7:28,725242,2017,7,7,28,242.48,0
7/1/17 7:29,725243,2017,7,7,29,242.48,0
7/1/17 7:30,725244,2017,7,7,30,242.48,0
7/1/17 7:31,725245,2017,7,7,31,242.48,0
7/1/17 7:32,725246,2017,7,7,32,242.48,0
7/1/17 7:33,725247,2017,7,7,33,242.48,0
7/1/17 7:34,725248,2017,7,7,34,242.48,0
7/1/17 7:35,725249,2017,7,7,35,242.48,0
7/1/17 7:36,725250,2017,7,7,36,242.48,0
7/1/17 7:37,725251,2017,7,7,37,242.48,0
7/1/17 7:38,725252,2017,7,7,38,242.48,0
7/1/17 7:39,725253,2017,7,7,39,242.48,0
7/1/17 7:40,725254,2017,7,7,40,242.48,0
7/1/17 7:41,725255,2017,7,7,41,242.48,0
7/1/17 7:42,725256,2017,7,7,42,242.48,0
7/1/17 7:43,725257,2017,7,7,43,242.48,0
7/1/17 7:44,725258,2017,7,7,44,242.48,0
7/1/17 7:45,725259,2017,7,7,45,242.48,0
7/1/17 7:46,725260,2017,7,7,46,242.48,0
7/1/17 7:47,725261,2017,7,7,47,242.48,0
7/1/17 7:48,725262,2017,7,7,48,242.48,0
7/1/17 7:49,725263,2017,7,7,49,242.48,0
7/1/17 7:50,725264,2017,7,7,50,242.48,0
7/1/17 7:51,725265,2017,7,7,51,242.48,0
7/1/17 7:52,725266,2017,7,7,52,242.48,0
7/1/17 7:53,725267,2017,7,7,53,242.48,0
7/1/17 7:54,725268,2017,7,7,54,242.48,0
7/1/17 7:55,725269,2017,7,7,55,242.48,0
7/1/17 7:56,725270,2017,7,7,56,242.48,0
7/1/17 7:57,725271,2017,7,7,57,242.48,0
7/1/17 7:58,725272,2017,7,7,58,242.48,0
7/1/17 7:59,725273,2017,7,7,59,242.48,0
7/1/17 8:00,725274,2017,7,8,0,242.48,0
7/1/17 8:01,725275,2017,7,8,1,242.48,0
7/1/17 8:02,725276,2017,7,8,2,242.48,0
7/1/17 8:03,725277,2017,7,8,3,242.48,0
7/1/17 8:04,725278,2017,7,8,4,242.48,0
7/1/17 8:05,725279,2017,7,8,5,242.48,0
7/1/17 8:06,725280,2017,7,8,6,242.48,0
7/1/17 8:07,725281,2017,7,8,7,242.48,0
7/1/17 8:08,725282,2017,7,8,8,242.48,0
7/1/17 8:09,725283,2017,7,8,9,242.48,0
7/1/17 8:10,725284,2017,7,8,10,242.48,0
7/1/17 8:11,725285,2017,7,8,11,242.48,0
7/1/17 8:12,725286,2017,7,8,12,242.48,0
7/1/17 8:13,725287,2017,7,8,13,242.48,0
7/1/17 8:14,725288,2017,7,8,14,242.48,0
7/1/17 8:15,725289,2017,7,8,15,242.48,0
7/1/17 8:16,725290,2017,7,8,16,242.48,0
7/1/17 8:17,725291,2017,7,8,17,242.48,0
7/1/17 8:18,725292,2017,7,8,18,242.48,0
7/1/17 8:19,725293,2017,7,8,19,242.48,0
7/1/17 8:20,725294,2017,7,8,20,242.48,0
7/1/17 8:21,725295,2017,7,8,21,242.48,0
7/1/17 8:22,725296,2017,7,8,22,242.48,0
7/1/17 8:23,725297,2017,7,8,23,242.48,0
7/1/17 8:24,725298,2017,7,8,24,242.48,0
7/1/17 8:25,725299,2017,7,8,25,242.48,0
7/1/17 8:26,725300,2017,7,8,26,242.48,0
7/1/17 8:27,725301,2017,7,8,27,242.48,0
7/1/17 8:28,725302,2017,7,8,28,242.48,0
7/1/17 8:29,725303,2017,7,8,29,242.48,0
7/1/17 8:30,725304,2017,7,8,30,242.48,0
7/1/17 8:31,725305,2017,7,8,31,242.48,0
7/1/17 8:32,725306,2017,7,8,32,242.48,0
7/1/17 8:33,725307,2017,7,8,33,242.48,0
7/1/17 8:34,725308,2017,7,8,34,242.48,0
7/1/17 8:35,725309,2017,7,8,35,242.48,0
7/1/17 8:36,725310,2017,7,8,36,242.48,0
7/1/17 8:37,725311,2017,7,8,37,242.48,0
7/1/17 8:38,725312,2017,7,8,38,242.48,0
7/1/17 8:39,725313,2017,7,8,39,242.48,0
7/1/17 8:40,725314,2017,7,8,40,242.48,0
7/1/17 8:41,725315,2017,7,8,41,242.48,0
7/1/17 8:42,725316,2017,7,8,42,242.48,0
7/1/17 8:43,725317,2017,7,8,43,242.48,0
7/1/17 8:44,725318,2017,7,8,44,242.48,0
7/1/17 8:45,725319,2017,7,8,45,242.48,0
7/1/17 8:46,725320,2017,7,8,46,242.48,0
7/1/17 8:47,725321,2017,7,8,47,242.48,0
7/1/17 8:48,725322,2017,7,8,48,242.48,0
7/1/17 8:49,725323,2017,7,8,49,242.48,0
7/1/17 8:50,725324,2017,7,8,50,242.48,0
7/1/17 8:51,725325,2017,7,8,51,242.48,0
7/1/17 8:52,725326,2017,7,8,52,242.48,0
7/1/17 8:53,725327,2017,7,8,53,242.48,0
7/1/17 8:54,725328,2017,7,8,54,242.48,0
7/1/17 8:55,725329,2017,7,8,55,242.48,0
7/1/17 8:56,725330,2017,7,8,56,242.48,0
7/1/17 8:57,725331,2017,7,8,57,242.48,0
7/1/17 8:58,725332,2017,7,8,58,242.48,0
7/1/17 8:59,725333,2017,7,8,59,242.48,0
7/1/17 9:00,725334,2017,7,9,0,242.48,0
7/1/17 9:01,725335,2017,7,9,1,242.48,0
7/1/17 9:02,725336,2017,7,9,2,242.48,0
7/1/17 9:03,725337,2017,7,9,3,242.48,0
7/1/17 9:04,725338,2017,7,9,4,242.48,0
7/1/17 9:05,725339,2017,7,9,5,242.48,0
7/1/17 9:06,725340,2017,7,9,6,242.48,0
7/1/17 9:07,725341,2017,7,9,7,242.48,0
7/1/17 9:08,725342,2017,7,9,8,242.48,0
7/1/17 9:09,725343,2017,7,9,9,242.48,0
7/1/17 9:10,725344,2017,7,9,10,242.48,0
7/1/17 9:11,725345,2017,7,9,11,242.48,0
7/1/17 9:12,725346,2017,7,9,12,242.48,0
7/1/17 9:13,725347,2017,7,9,13,242.48,0
7/1/17 9:14,725348,2017,7,9,14,242.48,0
7/1/17 9:15,725349,2017,7,9,15,242.48,0
7/1/17 9:16,725350,2017,7,9,16,242.48,0
7/1/17 9:17,725351,2017,7,9,17,242.48,0
7/1/17 9:18,725352,2017,7,9,18,242.48,0
7/1/17 9:19,725353,2017,7,9,19,242.48,0
7/1/17 9:20,725354,2017,7,9,20,242.48,0
7/1/17 9:21,725355,2017,7,9,21,242.48,0
7/1/17 9:22,725356,2017,7,9,22,242.48,0
7/1/17 9:23,725357,2017,7,9,23,242.48,0
7/1/17 9:24,725358,2017,7,9,24,242.48,0
7/1/17 9:25,725359,2017,7,9,25,242.48,0
7/1/17 9:26,725360,2017,7,9,26,242.48,0
7/1/17 9:27,725361,2017,7,9,27,242.48,0
7/1/17 9:28,725362,2017,7,9,28,242.48,0
7/1/17 9:29,725363,2017,7,9,29,242.48,0
7/1/17 9:30,725364,2017,7,9,30,242.48,0
7/1/17 9:31,725365,2017,7,9,31,242.48,0
7/1/17 9:32,725366,2017,7,9,32,242.48,0
7/1/17 9:33,725367,2017,7,9,33,242.48,0
7/1/17 9:34,725368,2017,7,9,34,242.48,0
7/1/17 9:35,725369,2017,7,9,35,242.48,0
7/1/17 9:36,725370,2017,7,9,36,242.48,0
7/1/17 9:37,725371,2017,7,9,37,242.48,0
7/1/17 9:38,725372,2017,7,9,38,242.48,0
7/1/17 9:39,725373,2017,7,9,39,242.48,0
7/1/17 9:40,725374,2017,7,9,40,242.48,0
7/1/17 9:41,725375,2017,7,9,41,242.48,0
7/1/17 9:42,725376,2017,7,9,42,242.48,0
7/1/17 9:43,725377,2017,7,9,43,242.48,0
7/1/17 9:44,725378,2017,7,9,44,242.48,0
7/1/17 9:45,725379,2017,7,9,45,242.48,0
7/1/17 9:46,725380,2017,7,9,46,242.48,0
7/1/17 9:47,725381,2017,7,9,47,242.48,0
7/1/17 9:48,725382,2017,7,9,48,242.48,0
7/1/17 9:49,725383,2017,7,9,49,242.48,0
7/1/17 9:50,725384,2017,7,9,50,242.48,0
7/1/17 9:51,725385,2017,7,9,51,242.48,0
7/1/17 9:52,725386,2017,7,9,52,242.48,0
7/1/17 9:53,725387,2017,7,9,53,242.48,0
7/1/17 9:54,725388,2017,7,9,54,242.48,0
7/1/17 9:55,725389,2017,7,9,55,242.48,0
7/1/17 9:56,725390,2017,7,9,56,242.48,0
7/1/17 9:57,725391,2017,7,9,57,242.48,0
7/1/17 9:58,725392,2017,7,9,58,242.48,0
7/1/17 9:59,725393,2017,7,9,59,242.48,0
7/1/17 10:00,725394,2017,7,10,0,242.48,0
7/1/17 10:01,725395,2017,7,10,1,242.48,0
7/1/17 10:02,725396,2017,7,10,2,242.48,0
7/1/17 10:03,725397,2017,7,10,3,242.48,0
7/1/17 10:04,725398,2017,7,10,4,242.48,0
7/1/17 10:05,725399,2017,7,10,5,242.48,0
7/1/17 10:06,725400,2017,7,10,6,242.48,0
7/1/17 10:07,725401,2017,7,10,7,242.48,0
7/1/17 10:08,725402,2017,7,10,8,242.48,0
7/1/17 10:09,725403,2017,7,10,9,242.48,0
7/1/17 10:10,725404,2017,7,10,10,242.48,0
7/1/17 10:11,725405,2017,7,10,11,242.48,0
7/1/17 10:12,725406,2017,7,10,12,242.48,0
7/1/17 10:13,725407,2017,7,10,13,242.48,0
7/1/17 10:14,725408,2017,7,10,14,242.48,0
7/1/17 10:15,725409,2017,7,10,15,242.48,0
7/1/17 10:16,725410,2017,7,10,16,242.48,0
7/1/17 10:17,725411,2017,7,10,17,242.48,0
7/1/17 10:18,725412,2017,7,10,18,242.48,0
7/1/17 10:19,725413,2017,7,10,19,242.48,0
7/1/17 10:20,725414,2017,7,10,20,242.48,0
7/1/17 10:21,725415,2017,7,10,21,242.48,0
7/1/17 10:22,725416,2017,7,10,22,242.48,0
7/1/17 10:23,725417,2017,7,10,23,242.48,0
7/1/17 10:24,725418,2017,7,10,24,242.48,0
7/1/17 10:25,725419,2017,7,10,25,242.48,0
7/1/17 10:26,725420,2017,7,10,26,242.48,0
7/1/17 10:27,725421,2017,7,10,27,242.48,0
7/1/17 10:28,725422,2017,7,10,28,242.48,0
7/1/17 10:29,725423,2017,7,10,29,242.48,0
7/1/17 10:30,725424,2017,7,10,30,242.48,0
7/1/17 10:31,725425,2017,7,10,31,242.48,0
7/1/17 10:32,725426,2017,7,10,32,242.48,0
7/1/17 10:33,725427,2017,7,10,33,242.48,0
7/1/17 10:34,725428,2017,7,10,34,242.48,0
7/1/17 10:35,725429,2017,7,10,35,242.48,0
7/1/17 10:36,725430,2017,7,10,36,242.48,0
7/1/17 10:37,725431,2017,7,10,37,242.48,0
7/1/17 10:38,725432,2017,7,10,38,242.48,0
7/1/17 10:39,725433,2017,7,10,39,242.48,0
7/1/17 10:40,725434,2017,7,10,40,242.48,0
7/1/17 10:41,725435,2017,7,10,41,242.48,0
7/1/17 10:42,725436,2017,7,10,42,242.48,0
7/1/17 10:43,725437,2017,7,10,43,242.48,0
7/1/17 10:44,725438,2017,7,10,44,242.48,0
7/1/17 10:45,725439,2017,7,10,45,242.48,0
7/1/17 10:46,725440,2017,7,10,46,242.48,0
7/1/17 10:47,725441,2017,7,10,47,242.48,0
7/1/17 10:48,725442,2017,7,10,48,242.48,0
7/1/17 10:49,725443,2017,7,10,49,242.48,0
7/1/17 10:50,725444,2017,7,10,50,242.48,0
7/1/17 10:51,725445,2017,7,10,51,242.48,0
7/1/17 10:52,725446,2017,7,10,52,242.48,0
7/1/17 10:53,725447,2017,7,10,53,242.48,0
7/1/17 10:54,725448,2017,7,10,54,242.48,0
7/1/17 10:55,725449,2017,7,10,55,242.48,0
7/1/17 10:56,725450,2017,7,10,56,242.48,0
7/1/17 10:57,725451,2017,7,10,57,242.48,0
7/1/17 10:58,725452,2017,7,10,58,242.48,0
7/1/17 10:59,725453,2017,7,10,59,242.48,0
7/1/17 11:00,725454,2017,7,11,0,242.48,0
7/1/17 11:01,725455,2017,7,11,1,242.48,0
7/1/17 11:02,725456,2017,7,11,2,242.48,0
7/1/17 11:03,725457,2017,7,11,3,242.48,0
7/1/17 11:04,725458,2017,7,11,4,242.48,0
7/1/17 11:05,725459,2017,7,11,5,242.48,0
7/1/17 11:06,725460,2017,7,11,6,242.48,0
7/1/17 11:07,725461,2017,7,11,7,242.48,0
7/1/17 11:08,725462,2017,7,11,8,242.48,0
7/1/17 11:09,725463,2017,7,11,9,242.48,0
7/1/17 11:10,725464,2017,7,11,10,242.48,0
7/1/17 11:11,725465,2017,7,11,11,242.48,0
7/1/17 11:12,725466,2017,7,11,12,242.48,0
7/1/17 11:13,725467,2017,7,11,13,242.48,0
7/1/17 11:14,725468,2017,7,11,14,242.48,0
7/1/17 11:15,725469,2017,7,11,15,242.48,0
7/1/17 11:16,725470,2017,7,11,16,242.48,0
7/1/17 11:17,725471,2017,7,11,17,242.48,0
7/1/17 11:18,725472,2017,7,11,18,242.48,0
7/1/17 11:19,725473,2017,7,11,19,242.48,0
7/1/17 11:20,725474,2017,7,11,20,242.48,0
7/1/17 11:21,725475,2017,7,11,21,242.48,0
7/1/17 11:22,725476,2017,7,11,22,242.48,0
7/1/17 11:23,725477,2017,7,11,23,242.48,0
7/1/17 11:24,725478,2017,7,11,24,242.48,0
7/1/17 11:25,725479,2017,7,11,25,242.48,0
7/1/17 11:26,725480,2017,7,11,26,242.48,0
7/1/17 11:27,725481,2017,7,11,27,242.48,0
7/1/17 11:28,725482,2017,7,11,28,242.48,0
7/1/17 11:29,725483,2017,7,11,29,242.48,0
7/1/17 11:30,725484,2017,7,11,30,242.48,0
7/1/17 11:31,725485,2017,7,11,31,242.48,0
7/1/17 11:32,725486,2017,7,11,32,242.48,0
7/1/17 11:33,725487,2017,7,11,33,242.48,0
7/1/17 11:34,725488,2017,7,11,34,242.48,0
7/1/17 11:35,725489,2017,7,11,35,242.48,0
7/1/17 11:36,725490,2017,7,11,36,242.48,0
7/1/17 11:37,725491,2017,7,11,37,242.48,0
7/1/17 11:38,725492,2017,7,11,38,242.48,0
7/1/17 11:39,725493,2017,7,11,39,242.48,0
7/1/17 11:40,725494,2017,7,11,40,242.48,0
7/1/17 11:41,725495,2017,7,11,41,242.48,0
7/1/17 11:42,725496,2017,7,11,42,242.48,0
7/1/17 11:43,725497,2017,7,11,43,242.48,0
7/1/17 11:44,725498,2017,7,11,44,242.48,0
7/1/17 11:45,725499,2017,7,11,45,242.48,0
7/1/17 11:46,725500,2017,7,11,46,242.48,0
7/1/17 11:47,725501,2017,7,11,47,242.48,0
7/1/17 11:48,725502,2017,7,11,48,242.48,0
7/1/17 11:49,725503,2017,7,11,49,242.48,0
7/1/17 11:50,725504,2017,7,11,50,242.48,0
7/1/17 11:51,725505,2017,7,11,51,242.48,0
7/1/17 11:52,725506,2017,7,11,52,242.48,0
7/1/17 11:53,725507,2017,7,11,53,242.48,0
7/1/17 11:54,725508,2017,7,11,54,242.48,0
7/1/17 11:55,725509,2017,7,11,55,242.48,0
7/1/17 11:56,725510,2017,7,11,56,242.48,0
7/1/17 11:57,725511,2017,7,11,57,242.48,0
7/1/17 11:58,725512,2017,7,11,58,242.48,0
7/1/17 11:59,725513,2017,7,11,59,242.48,0
7/1/17 12:00,725514,2017,7,12,0,242.48,0
7/1/17 12:01,725515,2017,7,12,1,242.48,0
7/1/17 12:02,725516,2017,7,12,2,242.48,0
7/1/17 12:03,725517,2017,7,12,3,242.48,0
7/1/17 12:04,725518,2017,7,12,4,242.48,0
7/1/17 12:05,725519,2017,7,12,5,242.48,0
7/1/17 12:06,725520,2017,7,12,6,242.48,0
7/1/17 12:07,725521,2017,7,12,7,242.48,0
7/1/17 12:08,725522,2017,7,12,8,242.48,0
7/1/17 12:09,725523,2017,7,12,9,242.48,0
7/1/17 12:10,725524,2017,7,12,10,242.48,0
7/1/17 12:11,725525,2017,7,12,11,242.48,0
7/1/17 12:12,725526,2017,7,12,12,242.48,0
7/1/17 12:13,725527,2017,7,12,13,242.48,0
7/1/17 12:14,725528,2017,7,12,14,242.48,0
7/1/17 12:15,725529,2017,7,12,15,242.48,0
7/1/17 12:16,725530,2017,7,12,16,242.48,0
7/1/17 12:17,725531,2017,7,12,17,242.48,0
7/1/17 12:18,725532,2017,7,12,18,242.48,0
7/1/17 12:19,725533,2017,7,12,19,242.48,0
7/1/17 12:20,725534,2017,7,12,20,242.48,0
7/1/17 12:21,725535,2017,7,12,21,242.48,0
7/1/17 12:22,725536,2017,7,12,22,242.48,0
7/1/17 12:23,725537,2017,7,12,23,242.48,0
7/1/17 12:24,725538,2017,7,12,24,242.48,0
7/1/17 12:25,725539,2017,7,12,25,242.48,0
7/1/17 12:26,725540,2017,7,12,26,242.48,0
7/1/17 12:27,725541,2017,7,12,27,242.48,0
7/1/17 12:28,725542,2017,7,12,28,242.48,0
7/1/17 12:29,725543,2017,7,12,29,242.48,0
7/1/17 12:30,725544,2017,7,12,30,242.48,0
7/1/17 12:31,725545,2017,7,12,31,242.48,0
7/1/17 12:32,725546,2017,7,12,32,242.48,0
7/1/17 12:33,725547,2017,7,12,33,242.48,0
7/1/17 12:34,725548,2017,7,12,34,242.48,0
7/1/17 12:35,725549,2017,7,12,35,242.48,0
7/1/17 12:36,725550,2017,7,12,36,242.48,0
7/1/17 12:37,725551,2017,7,12,37,242.48,0
7/1/17 12:38,725552,2017,7,12,38,242.48,0
7/1/17 12:39,725553,2017,7,12,39,242.48,0
7/1/17 12:40,725554,2017,7,12,40,242.48,0
7/1/17 12:41,725555,2017,7,12,41,242.48,0
7/1/17 12:42,725556,2017,7,12,42,242.48,0
7/1/17 12:43,725557,2017,7,12,43,242.48,0
7/1/17 12:44,725558,2017,7,12,44,242.48,0
7/1/17 12:45,725559,2017,7,12,45,242.48,0
7/1/17 12:46,725560,2017,7,12,46,242.48,0
7/1/17 12:47,725561,2017,7,12,47,242.48,0
7/1/17 12:48,725562,2017,7,12,48,242.48,0
7/1/17 12:49,725563,2017,7,12,49,242.48,0
7/1/17 12:50,725564,2017,7,12,50,242.48,0
7/1/17 12:51,725565,2017,7,12,51,242.48,0
7/1/17 12:52,725566,2017,7,12,52,242.48,0
7/1/17 12:53,725567,2017,7,12,53,242.48,0
7/1/17 12:54,725568,2017,7,12,54,242.48,0
7/1/17 12:55,725569,2017,7,12,55,242.48,0
7/1/17 12:56,725570,2017,7,12,56,242.48,0
7/1/17 12:57,725571,2017,7,12,57,242.48,0
7/1/17 12:58,725572,2017,7,12,58,242.48,0
7/1/17 12:59,725573,2017,7,12,59,242.48,0
7/1/17 13:00,725574,2017,7,13,0,242.48,0
7/1/17 13:01,725575,2017,7,13,1,242.48,0
7/1/17 13:02,725576,2017,7,13,2,242.48,0
7/1/17 13:03,725577,2017,7,13,3,242.48,0
7/1/17 13:04,725578,2017,7,13,4,242.48,0
7/1/17 13:05,725579,2017,7,13,5,242.48,0
7/1/17 13:06,725580,2017,7,13,6,242.48,0
7/1/17 13:07,725581,2017,7,13,7,242.48,0
7/1/17 13:08,725582,2017,7,13,8,242.48,0
7/1/17 13:09,725583,2017,7,13,9,242.48,0
7/1/17 13:10,725584,2017,7,13,10,242.48,0
7/1/17 13:11,725585,2017,7,13,11,242.48,0
7/1/17 13:12,725586,2017,7,13,12,242.48,0
7/1/17 13:13,725587,2017,7,13,13,242.48,0
7/1/17 13:14,725588,2017,7,13,14,242.48,0
7/1/17 13:15,725589,2017,7,13,15,242.48,0
7/1/17 13:16,725590,2017,7,13,16,242.48,0
7/1/17 13:17,725591,2017,7,13,17,242.48,0
7/1/17 13:18,725592,2017,7,13,18,242.48,0
7/1/17 13:19,725593,2017,7,13,19,242.48,0
7/1/17 13:20,725594,2017,7,13,20,242.48,0
7/1/17 13:21,725595,2017,7,13,21,242.48,0
7/1/17 13:22,725596,2017,7,13,22,242.48,0
7/1/17 13:23,725597,2017,7,13,23,242.48,0
7/1/17 13:24,725598,2017,7,13,24,242.48,0
7/1/17 13:25,725599,2017,7,13,25,242.48,0
7/1/17 13:26,725600,2017,7,13,26,242.48,0
7/1/17 13:27,725601,2017,7,13,27,242.48,0
7/1/17 13:28,725602,2017,7,13,28,242.48,0
7/1/17 13:29,725603,2017,7,13,29,242.48,0
7/1/17 13:30,725604,2017,7,13,30,242.48,0
7/1/17 13:31,725605,2017,7,13,31,242.48,0
7/1/17 13:32,725606,2017,7,13,32,242.48,0
7/1/17 13:33,725607,2017,7,13,33,242.48,0
7/1/17 13:34,725608,2017,7,13,34,242.48,0
7/1/17 13:35,725609,2017,7,13,35,242.48,0
7/1/17 13:36,725610,2017,7,13,36,242.48,0
7/1/17 13:37,725611,2017,7,13,37,242.48,0
7/1/17 13:38,725612,2017,7,13,38,242.48,0
7/1/17 13:39,725613,2017,7,13,39,242.48,0
7/1/17 13:40,725614,2017,7,13,40,242.48,0
7/1/17 13:41,725615,2017,7,13,41,242.48,0
7/1/17 13:42,725616,2017,7,13,42,242.48,0
7/1/17 13:43,725617,2017,7,13,43,242.48,0
7/1/17 13:44,725618,2017,7,13,44,242.48,0
7/1/17 13:45,725619,2017,7,13,45,242.48,0
7/1/17 13:46,725620,2017,7,13,46,242.48,0
7/1/17 13:47,725621,2017,7,13,47,242.48,0
7/1/17 13:48,725622,2017,7,13,48,242.48,0
7/1/17 13:49,725623,2017,7,13,49,242.48,0
7/1/17 13:50,725624,2017,7,13,50,242.48,0
7/1/17 13:51,725625,2017,7,13,51,242.48,0
7/1/17 13:52,725626,2017,7,13,52,242.48,0
7/1/17 13:53,725627,2017,7,13,53,242.48,0
7/1/17 13:54,725628,2017,7,13,54,242.48,0
7/1/17 13:55,725629,2017,7,13,55,242.48,0
7/1/17 13:56,725630,2017,7,13,56,242.48,0
7/1/17 13:57,725631,2017,7,13,57,242.48,0
7/1/17 13:58,725632,2017,7,13,58,242.48,0
7/1/17 13:59,725633,2017,7,13,59,242.48,0
7/1/17 14:00,725634,2017,7,14,0,242.48,0
7/1/17 14:01,725635,2017,7,14,1,242.48,0
7/1/17 14:02,725636,2017,7,14,2,242.48,0
7/1/17 14:03,725637,2017,7,14,3,242.48,0
7/1/17 14:04,725638,2017,7,14,4,242.48,0
7/1/17 14:05,725639,2017,7,14,5,242.48,0
7/1/17 14:06,725640,2017,7,14,6,242.48,0
7/1/17 14:07,725641,2017,7,14,7,242.48,0
7/1/17 14:08,725642,2017,7,14,8,242.48,0
7/1/17 14:09,725643,2017,7,14,9,242.48,0
7/1/17 14:10,725644,2017,7,14,10,242.48,0
7/1/17 14:11,725645,2017,7,14,11,242.48,0
7/1/17 14:12,725646,2017,7,14,12,242.48,0
7/1/17 14:13,725647,2017,7,14,13,242.48,0
7/1/17 14:14,725648,2017,7,14,14,242.48,0
7/1/17 14:15,725649,2017,7,14,15,242.48,0
7/1/17 14:16,725650,2017,7,14,16,242.48,0
7/1/17 14:17,725651,2017,7,14,17,242.48,0
7/1/17 14:18,725652,2017,7,14,18,242.48,0
